model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_bigger_biggest_lstm_v9,Adam,0.0014,"[0.6362723708152771, 0.6338079571723938, 0.6487769484519958, 0.6422051787376404, 0.643300473690033, 0.6387367844581604, 0.6399233341217041, 0.6460387110710144, 0.6535232067108154, 0.6380065679550171, 0.6495071053504944, 0.6557137370109558, 0.6461299657821655, 0.6492332816123962, 0.6326214075088501, 0.6449434161186218, 0.6339905261993408, 0.6364549398422241, 0.6447608470916748, 0.6410186290740967, 0.6549835801124573, 0.657904326915741, 0.6474990844726562, 0.6632895469665527, 0.6400145888328552, 0.6468601822853088, 0.6483205556869507, 0.6568090319633484, 0.6385542154312134, 0.654435932636261]","[0.6354014873504639, 0.5616788268089294, 0.6766423583030701, 0.6306569576263428, 0.6591240763664246, 0.7018248438835144, 0.6357664465904236, 0.6080291867256165, 0.6485401391983032, 0.6649634838104248, 0.6908758878707886, 0.6091240644454956, 0.5970802903175354, 0.6361314058303833, 0.6937956213951111, 0.5580291748046875, 0.6237226128578186, 0.5102189779281616, 0.6543795466423035, 0.6529197096824646, 0.6284671425819397, 0.6160584092140198, 0.6569343209266663, 0.5667883157730103, 0.6689780950546265, 0.6332116723060608, 0.6029196977615356, 0.6405109763145447, 0.7018248438835144, 0.5591241121292114]",0.4049696008458895,0.7455621301775148
model_bigger_biggest_lstm_v9,Adam,0.002,"[0.6231288909912109, 0.6152793169021606, 0.6209383010864258, 0.6422051787376404, 0.6273275017738342, 0.6401059031486511, 0.6486856341362, 0.6364549398422241, 0.6572654247283936, 0.6205732226371765, 0.6259583830833435, 0.621303379535675, 0.6412011981010437, 0.6391018629074097, 0.6412011981010437, 0.6254107356071472, 0.6297006011009216, 0.6258671283721924, 0.654253363609314, 0.6226724982261658, 0.6268711090087891, 0.6309784650802612, 0.6324388384819031, 0.6209383010864258, 0.6060606241226196, 0.6263234615325928, 0.6429353952407837, 0.6310697197914124, 0.6463125348091125, 0.6537970304489136]","[0.5660583972930908, 0.5474452376365662, 0.5631386637687683, 0.6167883276939392, 0.670802891254425, 0.6642335653305054, 0.5697080492973328, 0.6193430423736572, 0.639051079750061, 0.6007299423217773, 0.659853994846344, 0.6200730204582214, 0.6445255279541016, 0.6113138794898987, 0.6594890356063843, 0.6149635314941406, 0.5536496639251709, 0.6514598727226257, 0.6594890356063843, 0.6346715092658997, 0.6186131238937378, 0.6182481646537781, 0.6525547504425049, 0.5160583853721619, 0.651094913482666, 0.6408759355545044, 0.5583941340446472, 0.624452531337738, 0.6846715211868286, 0.6124087572097778]",0.5572297118688871,0.606508875739645
model_bigger_biggest_lstm_v9,Nadam,0.001,"[0.6723256707191467, 0.6754289865493774, 0.6796275973320007, 0.6839174628257751, 0.680357813835144, 0.6680358052253723, 0.6919496059417725, 0.6900328397750854, 0.6863818764686584, 0.6861993670463562, 0.7002555727958679, 0.7021723389625549, 0.6900328397750854, 0.6884812116622925, 0.6908543109893799, 0.7023548483848572, 0.7034501433372498, 0.689211368560791, 0.7050018310546875, 0.7027199864387512, 0.6946878433227539, 0.6964220404624939, 0.6919496059417725, 0.7028112411499023, 0.6974260807037354, 0.7032676339149475, 0.7131252288818359, 0.6996166706085205, 0.7058233022689819, 0.7004381418228149]","[0.6802919507026672, 0.6332116723060608, 0.6941605806350708, 0.6222627758979797, 0.6824817657470703, 0.6788321137428284, 0.6321167945861816, 0.6693430542945862, 0.6996350288391113, 0.6514598727226257, 0.7080292105674744, 0.659853994846344, 0.6941605806350708, 0.659853994846344, 0.6970803141593933, 0.6996350288391113, 0.6722627878189087, 0.6660584211349487, 0.6532846689224243, 0.6562044024467468, 0.7072992920875549, 0.7003649473190308, 0.6916058659553528, 0.6354014873504639, 0.7105839252471924, 0.6817518472671509, 0.6529197096824646, 0.7018248438835144, 0.7113138437271118, 0.6551094651222229]",0.6513349193761565,0.3224852071005917
model_bigger_biggest_lstm_v9,Nadam,0.002,"[0.6882986426353455, 0.6866557002067566, 0.6885724663734436, 0.6890288591384888, 0.6872946619987488, 0.6891201138496399, 0.6999817490577698, 0.6760678887367249, 0.6798101663589478, 0.6844651103019714, 0.684008777141571, 0.6684921383857727, 0.6825484037399292, 0.6578130722045898, 0.6694048643112183, 0.680357813835144, 0.6961482167243958, 0.6979737281799316, 0.7055494785308838, 0.7006206512451172, 0.6757028102874756, 0.6912194490432739, 0.702263593673706, 0.7019897699356079, 0.6915845274925232, 0.7050930857658386, 0.6959657073020935, 0.6645673513412476, 0.6954180598258972, 0.6864731907844543]","[0.6441605687141418, 0.668248176574707, 0.6791970729827881, 0.6784671545028687, 0.6908758878707886, 0.7043795585632324, 0.6762773990631104, 0.6766423583030701, 0.6945255398750305, 0.6905109286308289, 0.6496350169181824, 0.6419708132743835, 0.6591240763664246, 0.5916058421134949, 0.6919708251953125, 0.653649628162384, 0.6518248319625854, 0.674452543258667, 0.7003649473190308, 0.6901459693908691, 0.6835766434669495, 0.6872262954711914, 0.6959853768348694, 0.6386861205101013, 0.6908758878707886, 0.6587591171264648, 0.6967153549194336, 0.5386861562728882, 0.7142335772514343, 0.6569343209266663]",0.8141686492201956,0.17455621301775148
model_bigger_biggest_lstm_v9,Nadam,0.01,"[0.5307593941688538, 0.5389741063117981, 0.524005115032196, 0.5467323660850525, 0.5048375129699707, 0.5122307538986206, 0.4945235550403595, 0.5266520380973816, 0.5291164517402649, 0.5187112092971802, 0.5366009473800659, 0.5177071690559387, 0.5158817172050476, 0.5193501114845276, 0.5108616352081299, 0.5119569301605225, 0.5324023365974426, 0.5461847186088562, 0.5441766977310181, 0.5382438898086548, 0.5309419631958008, 0.5514786243438721, 0.5141475200653076, 0.5323110818862915, 0.5141475200653076, 0.5254654884338379, 0.514786422252655, 0.5068455934524536, 0.5009127259254456, 0.49835705757141113]","[0.46751824021339417, 0.4704379439353943, 0.6762773990631104, 0.5178832411766052, 0.5536496639251709, 0.5456204414367676, 0.4565693438053131, 0.5054744482040405, 0.5613138675689697, 0.5116788148880005, 0.5613138675689697, 0.4343065619468689, 0.49379563331604004, 0.5572992563247681, 0.5113138556480408, 0.5328466892242432, 0.6211678981781006, 0.4948905110359192, 0.43284672498703003, 0.6799269914627075, 0.44525548815727234, 0.4642335772514343, 0.517153263092041, 0.4824817478656769, 0.5167883038520813, 0.5178832411766052, 0.520802915096283, 0.48175182938575745, 0.4861313998699188, 0.4850364923477173]",0.20539254559873116,0.9644970414201184
model_bigger_biggest_lstm_v2_leaky_relu,Adagrad,0.008,"[0.4500730335712433, 0.488864541053772, 0.4895947277545929, 0.4916027784347534, 0.49242424964904785, 0.4943409860134125, 0.49224168062210083, 0.49415844678878784, 0.5224534273147583, 0.5123220086097717, 0.5003650784492493, 0.4992698132991791, 0.48986855149269104, 0.49370208382606506, 0.4977181553840637, 0.5063892006874084, 0.5059328079223633, 0.5051113367080688, 0.507301926612854, 0.5125045776367188, 0.513052225112915, 0.5159729719161987, 0.5188937783241272, 0.5258305668830872, 0.5331325531005859, 0.5470975041389465, 0.5549470782279968, 0.5633442997932434, 0.5808689594268799, 0.5794998407363892]","[0.5065693259239197, 0.4762773811817169, 0.49671533703804016, 0.4905109405517578, 0.4978102147579193, 0.49087589979171753, 0.4927007257938385, 0.5003649592399597, 0.5277372002601624, 0.5054744482040405, 0.49854013323783875, 0.4861313998699188, 0.485401451587677, 0.485401451587677, 0.5025547742843628, 0.5021897554397583, 0.49416059255599976, 0.49087589979171753, 0.4978102147579193, 0.49598538875579834, 0.49598538875579834, 0.5098540186882019, 0.5014598369598389, 0.520802915096283, 0.5638686418533325, 0.5094890594482422, 0.5445255637168884, 0.6357664465904236, 0.6204379796981812, 0.5894160866737366]",0.6597938144329897,0.4260355029585799
model_bigger_biggest_lstm_v2_leaky_relu,Adagrad,0.001,"[0.5838809609413147, 0.5851588249206543, 0.5866191983222961, 0.5941036939620972, 0.5881708860397339, 0.5886272192001343, 0.5969331860542297, 0.5971157550811768, 0.5951989889144897, 0.5982110500335693, 0.6007667183876038, 0.6050565838813782, 0.6019532680511475, 0.6046915054321289, 0.6073384284973145, 0.608433723449707, 0.6045089364051819, 0.6073384284973145, 0.6057868003845215, 0.6075209975242615, 0.6078860759735107, 0.6039612889289856, 0.6099854111671448, 0.6098940968513489, 0.6036874651908875, 0.6102592349052429, 0.6083424687385559, 0.6024096608161926, 0.6117196083068848, 0.6118108630180359]","[0.5773722529411316, 0.5627737045288086, 0.5766423344612122, 0.5770072937011719, 0.5799270272254944, 0.5974452495574951, 0.5890510678291321, 0.5737226009368896, 0.5908759236335754, 0.592700719833374, 0.6000000238418579, 0.5795620679855347, 0.592700719833374, 0.5970802903175354, 0.5886861085891724, 0.5861313939094543, 0.5952554941177368, 0.5832116603851318, 0.5959854125976562, 0.590146005153656, 0.5897810459136963, 0.6007299423217773, 0.5916058421134949, 0.5843065977096558, 0.5978102087974548, 0.5894160866737366, 0.5810219049453735, 0.5981751680374146, 0.5948905348777771, 0.5890510678291321]",0.647369812318266,0.4349112426035503
model_bigger_biggest_lstm_v2_leaky_relu,Adagrad,0.002,"[0.6066082715988159, 0.6100766658782959, 0.6118108630180359, 0.6174699068069458, 0.6119021773338318, 0.615735650062561, 0.6159182190895081, 0.6146403551101685, 0.6167396903038025, 0.619386613368988, 0.6194779276847839, 0.6242241859436035, 0.6186564564704895, 0.6216685175895691, 0.6224899888038635, 0.6264147758483887, 0.6202993988990784, 0.6273275017738342, 0.623037576675415, 0.6275100111961365, 0.6270536780357361, 0.6236765384674072, 0.628696620464325, 0.6302482485771179, 0.6248630881309509, 0.6300657391548157, 0.6305220723152161, 0.6218510270118713, 0.6328039169311523, 0.6327126622200012]","[0.5945255756378174, 0.5740876197814941, 0.5992700457572937, 0.5916058421134949, 0.6124087572097778, 0.62810218334198, 0.6083941459655762, 0.5802919864654541, 0.6116788387298584, 0.6178832054138184, 0.6284671425819397, 0.5923357605934143, 0.6043795347213745, 0.6083941459655762, 0.6007299423217773, 0.6036496162414551, 0.6153284907341003, 0.5981751680374146, 0.6178832054138184, 0.6080291867256165, 0.6040145754814148, 0.6324817538261414, 0.610948920249939, 0.6007299423217773, 0.6266423463821411, 0.6054744720458984, 0.6014598608016968, 0.6386861205101013, 0.6339415907859802, 0.6149635314941406]",0.7153053132434576,0.39349112426035504
model_bigger_biggest_lstm_v2_leaky_relu,Adam,0.001,"[0.6013143658638, 0.6076122522354126, 0.6119934320449829, 0.6038700342178345, 0.5922781825065613, 0.5767616033554077, 0.5968419313430786, 0.5928258299827576, 0.5989412069320679, 0.5924607515335083, 0.6005841493606567, 0.6042351126670837, 0.597663402557373, 0.6023183465003967, 0.5923694968223572, 0.6023183465003967, 0.6033223867416382, 0.604600191116333, 0.6080686450004578, 0.6040526032447815, 0.6063344478607178, 0.6121760010719299, 0.6022270917892456, 0.6061518788337708, 0.6014056205749512, 0.6097115874290466, 0.6104417443275452, 0.6022270917892456, 0.6033223867416382, 0.6043263673782349]","[0.5521897673606873, 0.5259124040603638, 0.6799269914627075, 0.5288321375846863, 0.6521897912025452, 0.6036496162414551, 0.592700719833374, 0.592700719833374, 0.5313868522644043, 0.5850365161895752, 0.6412408947944641, 0.590146005153656, 0.517153263092041, 0.5558394193649292, 0.6160584092140198, 0.6124087572097778, 0.5981751680374146, 0.5532846450805664, 0.5514598488807678, 0.6167883276939392, 0.6262773871421814, 0.6306569576263428, 0.6397809982299805, 0.6372262835502625, 0.6412408947944641, 0.5448905229568481, 0.564598560333252, 0.5821167826652527, 0.6324817538261414, 0.5879561901092529]",0.6864922019561195,0.3905325443786982
model_bigger_biggest_lstm_v2_leaky_relu,Adam,0.0012,"[0.6006754040718079, 0.6152793169021606, 0.6078860759735107, 0.6000365018844604, 0.5931909680366516, 0.5795910954475403, 0.5926433205604553, 0.5883533954620361, 0.6052391529083252, 0.606699526309967, 0.6092551946640015, 0.6119934320449829, 0.6016794443130493, 0.6123585104942322, 0.6110807061195374, 0.6045089364051819, 0.6056954860687256, 0.6085250377655029, 0.608433723449707, 0.5856152176856995, 0.6075209975242615, 0.6095290184020996, 0.6077948212623596, 0.5966593623161316, 0.5854326486587524, 0.6008579730987549, 0.6053304076194763, 0.5834246277809143, 0.580960214138031, 0.5956553220748901]","[0.607299268245697, 0.5222627520561218, 0.6058394312858582, 0.529197096824646, 0.5930656790733337, 0.6248174905776978, 0.5594890713691711, 0.5945255756378174, 0.5748175382614136, 0.6262773871421814, 0.657299280166626, 0.579197108745575, 0.5572992563247681, 0.5266423225402832, 0.6200730204582214, 0.6200730204582214, 0.6142335534095764, 0.5740876197814941, 0.5729926824569702, 0.5605839490890503, 0.6288321018218994, 0.6120437979698181, 0.6346715092658997, 0.5886861085891724, 0.6029196977615356, 0.56094890832901, 0.5459854006767273, 0.5456204414367676, 0.6164233684539795, 0.5660583972930908]",0.6515992598466825,0.378698224852071
model_bigger_biggest_lstm_v2_leaky_relu,Adam,0.0014,"[0.5950164198875427, 0.6023183465003967, 0.584793746471405, 0.5896312594413757, 0.5906352400779724, 0.6027747392654419, 0.5944687724113464, 0.5946513414382935, 0.594012439250946, 0.5964767932891846, 0.6005841493606567, 0.6076122522354126, 0.5971157550811768, 0.6041438579559326, 0.5945600867271423, 0.6043263673782349, 0.595564067363739, 0.6017706990242004, 0.597663402557373, 0.6046915054321289, 0.5975720882415771, 0.6170135140419006, 0.590178906917572, 0.5973895788192749, 0.6114457845687866, 0.6050565838813782, 0.6004015803337097, 0.6001277565956116, 0.5630704760551453, 0.5445417761802673]","[0.6354014873504639, 0.5551095008850098, 0.6788321137428284, 0.5386861562728882, 0.6343065500259399, 0.6613138914108276, 0.5718978047370911, 0.5259124040603638, 0.5653284788131714, 0.5467153191566467, 0.6609489321708679, 0.5321167707443237, 0.5543795824050903, 0.5478101968765259, 0.6372262835502625, 0.6350364685058594, 0.6087591052055359, 0.5759124159812927, 0.6164233684539795, 0.6405109763145447, 0.6032846570014954, 0.5854014754295349, 0.6266423463821411, 0.6178832054138184, 0.6671532988548279, 0.6021897792816162, 0.5580291748046875, 0.5733576416969299, 0.6197080016136169, 0.5178832411766052]",0.29526830557758393,0.8224852071005917
model_bigger_biggest_lstm_v2_leaky_relu,Adam,0.002,"[0.5587805509567261, 0.595564067363739, 0.5797736644744873, 0.5981197357177734, 0.5799561738967896, 0.5517524480819702, 0.5530303120613098, 0.5556772351264954, 0.5903614163398743, 0.549653172492981, 0.5545819401741028, 0.5885359644889832, 0.6025009155273438, 0.5963855385780334, 0.5913654565811157, 0.6062431335449219, 0.5837897062301636, 0.5808689594268799, 0.591730535030365, 0.5980284810066223, 0.5935560464859009, 0.5784958004951477, 0.595381498336792, 0.6074297428131104, 0.6096202731132507, 0.610350489616394, 0.5930083990097046, 0.6057868003845215, 0.6064257025718689, 0.6204819083213806]","[0.5532846450805664, 0.5580291748046875, 0.6897810101509094, 0.5492700934410095, 0.5510948896408081, 0.5967153310775757, 0.5197080373764038, 0.6116788387298584, 0.520802915096283, 0.5441606044769287, 0.5806569457054138, 0.46751824021339417, 0.5565693378448486, 0.5284671783447266, 0.6470803022384644, 0.6470803022384644, 0.5777372121810913, 0.5350365042686462, 0.6766423583030701, 0.6262773871421814, 0.5489051342010498, 0.6437956094741821, 0.6627737283706665, 0.6445255279541016, 0.625547468662262, 0.5711678862571716, 0.5076642632484436, 0.5875912308692932, 0.6937956213951111, 0.6153284907341003]",0.7234998678297647,0.33136094674556216
model_bigger_biggest_lstm_v2_leaky_relu,Nadam,0.001,"[0.6013143658638, 0.612084686756134, 0.6108068823814392, 0.6127236485481262, 0.6079773902893066, 0.6172873377799988, 0.6131799817085266, 0.6154618263244629, 0.6169222593307495, 0.6121760010719299, 0.6183826327323914, 0.6210295557975769, 0.6128149032592773, 0.6159182190895081, 0.6152793169021606, 0.6203906536102295, 0.6088901162147522, 0.6124498248100281, 0.6083424687385559, 0.6222161650657654, 0.6115370392799377, 0.621394693851471, 0.6152793169021606, 0.6180175542831421, 0.6102592349052429, 0.5852500796318054, 0.5963855385780334, 0.602865993976593, 0.6166484355926514, 0.5995801091194153]","[0.6029196977615356, 0.5510948896408081, 0.5934306383132935, 0.5689781308174133, 0.6204379796981812, 0.6478102207183838, 0.5766423344612122, 0.6091240644454956, 0.6178832054138184, 0.5992700457572937, 0.6583941578865051, 0.5846715569496155, 0.6160584092140198, 0.5824817419052124, 0.6208029389381409, 0.6164233684539795, 0.6062043905258179, 0.5912408828735352, 0.5846715569496155, 0.6583941578865051, 0.6350364685058594, 0.6208029389381409, 0.6354014873504639, 0.6032846570014954, 0.6302919983863831, 0.550000011920929, 0.5485401749610901, 0.6284671425819397, 0.5656934380531311, 0.6160584092140198]",0.7343378271213322,0.32840236686390534
model_bigger_biggest_lstm_v2_leaky_relu,Nadam,0.002,"[0.6074297428131104, 0.612084686756134, 0.5988499522209167, 0.6143665313720703, 0.6137276291847229, 0.6067907810211182, 0.6169222593307495, 0.6102592349052429, 0.6088901162147522, 0.6062431335449219, 0.6091639399528503, 0.6104417443275452, 0.6134538054466248, 0.6181088089942932, 0.6125410795211792, 0.6229463219642639, 0.6014056205749512, 0.6160094738006592, 0.6072471737861633, 0.6128149032592773, 0.612267255783081, 0.6259583830833435, 0.5983023047447205, 0.6071559190750122, 0.600949227809906, 0.6155531406402588, 0.6014968752861023, 0.6063344478607178, 0.6159182190895081, 0.6183826327323914]","[0.639051079750061, 0.5748175382614136, 0.6430656909942627, 0.5474452376365662, 0.6025547385215759, 0.6638686060905457, 0.5697080492973328, 0.5700730085372925, 0.6339415907859802, 0.5930656790733337, 0.6587591171264648, 0.6587591171264648, 0.5839415788650513, 0.6105839610099792, 0.6423357725143433, 0.5952554941177368, 0.5959854125976562, 0.5288321375846863, 0.5507299304008484, 0.6751824617385864, 0.6178832054138184, 0.6339415907859802, 0.6357664465904236, 0.6083941459655762, 0.6620438098907471, 0.5558394193649292, 0.5616788268089294, 0.6587591171264648, 0.6237226128578186, 0.6058394312858582]",0.703938673010838,0.35502958579881655
model_bigger_biggest_lstm_v2_leaky_relu,Nadam,0.01,"[0.5537604689598083, 0.5600584149360657, 0.5365096926689148, 0.5400693416595459, 0.5156078934669495, 0.5512048006057739, 0.5010040402412415, 0.5351405739784241, 0.5216319561004639, 0.5300292372703552, 0.5270171761512756, 0.5179809927940369, 0.5313982963562012, 0.5519350171089172, 0.5196239352226257, 0.5297554135322571, 0.5125958323478699, 0.5052026510238647, 0.5194414258003235, 0.5239138603210449, 0.5084884762763977, 0.5327674150466919, 0.5199890732765198, 0.5250091552734375, 0.5237312912940979, 0.5298466682434082, 0.5138736963272095, 0.507301926612854, 0.5145125985145569, 0.5073931813240051]","[0.6835766434669495, 0.4032846689224243, 0.668248176574707, 0.481021910905838, 0.6689780950546265, 0.6678832173347473, 0.44817519187927246, 0.41094890236854553, 0.6689780950546265, 0.6781021952629089, 0.39671534299850464, 0.4441605806350708, 0.4930656850337982, 0.564598560333252, 0.668248176574707, 0.5905109643936157, 0.4470802843570709, 0.4416058361530304, 0.4653284549713135, 0.5164233446121216, 0.6664233803749084, 0.5642336010932922, 0.5427007079124451, 0.49087589979171753, 0.5740876197814941, 0.510948896408081, 0.5116788148880005, 0.5131387114524841, 0.4927007257938385, 0.48868614435195923]",0.23684906159132962,0.9644970414201184
model_bigger_biggest_lstm_v12_half_bank,Adagrad,0.008,"[0.511135458946228, 0.5148776769638062, 0.5434465408325195, 0.5910916328430176, 0.5948339104652405, 0.5990325212478638, 0.6182913184165955, 0.6196604371070862, 0.6179262399673462, 0.6192041039466858, 0.6293355226516724, 0.6212121248245239, 0.6268711090087891, 0.6280576586723328, 0.6221248507499695, 0.6329864859580994, 0.6264147758483887, 0.6284227967262268, 0.6351770758628845, 0.6354508996009827, 0.6301569938659668, 0.6321650147438049, 0.630613386631012, 0.6338992118835449, 0.6234027147293091, 0.6378239989280701, 0.6349032521247864, 0.6285140514373779, 0.6360898017883301, 0.6262322068214417]","[0.49598538875579834, 0.4850364923477173, 0.6193430423736572, 0.5660583972930908, 0.6594890356063843, 0.670802891254425, 0.5518248081207275, 0.6514598727226257, 0.6481751799583435, 0.671897828578949, 0.6375912427902222, 0.6565693616867065, 0.6240875720977783, 0.6562044024467468, 0.6233576536178589, 0.6350364685058594, 0.5503649711608887, 0.5810219049453735, 0.6518248319625854, 0.6624087691307068, 0.6164233684539795, 0.6416058540344238, 0.6408759355545044, 0.5394160747528076, 0.6470803022384644, 0.5135036706924438, 0.6222627758979797, 0.6777372360229492, 0.6591240763664246, 0.6587591171264648]",0.7956648162833729,0.2603550295857988
model_bigger_biggest_lstm_v12_half_bank,Adagrad,0.001,"[0.6274187564849854, 0.6328039169311523, 0.6297006011009216, 0.6353596448898315, 0.6328039169311523, 0.6311610341072083, 0.6440306901931763, 0.6422051787376404, 0.6438481211662292, 0.6447608470916748, 0.6462212204933167, 0.6466776132583618, 0.6484118103981018, 0.6443045139312744, 0.6460387110710144, 0.6510587930679321, 0.6461299657821655, 0.6479554772377014, 0.6489594578742981, 0.6472252607345581, 0.6480467319488525, 0.6470426917076111, 0.6499634981155396, 0.6494158506393433, 0.6497809290885925, 0.6530668139457703, 0.6510587930679321, 0.6457648873329163, 0.6516976952552795, 0.6486856341362]","[0.6467153429985046, 0.5894160866737366, 0.6481751799583435, 0.6043795347213745, 0.6434306502342224, 0.6514598727226257, 0.6215328574180603, 0.6408759355545044, 0.6288321018218994, 0.6485401391983032, 0.6383211612701416, 0.6350364685058594, 0.6313868761062622, 0.6339415907859802, 0.6565693616867065, 0.6237226128578186, 0.6492700576782227, 0.6492700576782227, 0.6441605687141418, 0.6569343209266663, 0.6478102207183838, 0.657299280166626, 0.6605839133262634, 0.6189780831336975, 0.6602189540863037, 0.6043795347213745, 0.6131386756896973, 0.6620438098907471, 0.653649628162384, 0.6386861205101013]",0.6825270948982289,0.4319526627218935
model_bigger_biggest_lstm_v12_half_bank,Adagrad,0.002,"[0.6239503622055054, 0.6307046413421631, 0.6327126622200012, 0.6405622363090515, 0.6364549398422241, 0.6431179046630859, 0.6472252607345581, 0.6484118103981018, 0.6454910635948181, 0.648868203163147, 0.6533406376838684, 0.6448521614074707, 0.6479554772377014, 0.6485943794250488, 0.6460387110710144, 0.6521540880203247, 0.6470426917076111, 0.6538882851600647, 0.6475903391838074, 0.6462212204933167, 0.6467688679695129, 0.6487769484519958, 0.6474078297615051, 0.649050772190094, 0.6489594578742981, 0.6557137370109558, 0.654253363609314, 0.6475903391838074, 0.6550748348236084, 0.6540708541870117]","[0.6857663989067078, 0.590146005153656, 0.6569343209266663, 0.6032846570014954, 0.6401459574699402, 0.6773722767829895, 0.6211678981781006, 0.6430656909942627, 0.6240875720977783, 0.670802891254425, 0.6372262835502625, 0.6361314058303833, 0.6211678981781006, 0.6496350169181824, 0.6401459574699402, 0.6394160389900208, 0.6386861205101013, 0.6321167945861816, 0.6543795466423035, 0.6543795466423035, 0.6492700576782227, 0.6423357725143433, 0.6627737283706665, 0.5970802903175354, 0.6467153429985046, 0.5937955975532532, 0.6240875720977783, 0.6529197096824646, 0.6587591171264648, 0.6350364685058594]",0.7031456515992599,0.40532544378698226
model_bigger_biggest_lstm_v12_half_bank,Adam,0.001,"[0.589996337890625, 0.5923694968223572, 0.5836984515190125, 0.579226016998291, 0.5789521932601929, 0.5798649191856384, 0.595381498336792, 0.5913654565811157, 0.595746636390686, 0.5871668457984924, 0.586162805557251, 0.5843373537063599, 0.5904527306556702, 0.6017706990242004, 0.6087988018989563, 0.623037576675415, 0.6205732226371765, 0.5959291458129883, 0.6124498248100281, 0.6155531406402588, 0.6045089364051819, 0.5998539328575134, 0.6191127896308899, 0.6029573082923889, 0.6259583830833435, 0.6222161650657654, 0.6147316694259644, 0.6109893918037415, 0.6158269643783569, 0.617743730545044]","[0.5324817299842834, 0.5094890594482422, 0.6678832173347473, 0.48905110359191895, 0.6678832173347473, 0.5832116603851318, 0.6343065500259399, 0.5773722529411316, 0.5091241002082825, 0.5923357605934143, 0.6802919507026672, 0.5138686299324036, 0.6321167945861816, 0.5740876197814941, 0.6649634838104248, 0.6686131358146667, 0.6098540425300598, 0.5069342851638794, 0.6178832054138184, 0.6631386876106262, 0.5996350646018982, 0.5124087333679199, 0.6821168065071106, 0.6613138914108276, 0.6824817657470703, 0.5430656671524048, 0.5408759117126465, 0.6594890356063843, 0.5872262716293335, 0.6343065500259399]",0.7417393602960614,0.35798816568047337
model_bigger_biggest_lstm_v12_half_bank,Adam,0.0012,"[0.6256845593452454, 0.6296093463897705, 0.623037576675415, 0.6232201457023621, 0.6227637529373169, 0.6171960830688477, 0.6412011981010437, 0.6124498248100281, 0.612267255783081, 0.6202993988990784, 0.6553486585617065, 0.6325300931930542, 0.6242241859436035, 0.6228550672531128, 0.6207557320594788, 0.6447608470916748, 0.6257758140563965, 0.6400145888328552, 0.6438481211662292, 0.6405622363090515, 0.6310697197914124, 0.6460387110710144, 0.6338079571723938, 0.6567177772521973, 0.6373676657676697, 0.656352698802948, 0.6660277247428894, 0.6427528262138367, 0.6724169254302979, 0.6480467319488525]","[0.6503649353981018, 0.540145993232727, 0.6748175024986267, 0.5832116603851318, 0.6569343209266663, 0.6558394432067871, 0.6098540425300598, 0.5124087333679199, 0.6755474209785461, 0.6791970729827881, 0.6959853768348694, 0.6777372360229492, 0.604744553565979, 0.5014598369598389, 0.6489050984382629, 0.6824817657470703, 0.6886861324310303, 0.5350365042686462, 0.653649628162384, 0.6733576655387878, 0.6423357725143433, 0.6602189540863037, 0.7010948657989502, 0.6635036468505859, 0.6627737283706665, 0.5740876197814941, 0.5686131119728088, 0.6211678981781006, 0.6416058540344238, 0.6434306502342224]",0.76050753370341,0.257396449704142
model_bigger_biggest_lstm_v12_half_bank,Adam,0.0014,"[0.6529755592346191, 0.6247718334197998, 0.6547097563743591, 0.6584519743919373, 0.6472252607345581, 0.6282402276992798, 0.6496896743774414, 0.6319824457168579, 0.6363636255264282, 0.6537057161331177, 0.6657539010047913, 0.6012230515480042, 0.652519166469574, 0.628696620464325, 0.6451259851455688, 0.6355421543121338, 0.6025009155273438, 0.6388280391693115, 0.6584519743919373, 0.6503285765647888, 0.6501460671424866, 0.6495071053504944, 0.6724169254302979, 0.6635633707046509, 0.5867104530334473, 0.6406535506248474, 0.6263234615325928, 0.636181116104126, 0.6265972852706909, 0.6293355226516724]","[0.5448905229568481, 0.5985401272773743, 0.6835766434669495, 0.6711679100990295, 0.5551095008850098, 0.6916058659553528, 0.5821167826652527, 0.6357664465904236, 0.5076642632484436, 0.659853994846344, 0.5839415788650513, 0.6313868761062622, 0.5332117080688477, 0.6156934499740601, 0.6901459693908691, 0.5441606044769287, 0.5700730085372925, 0.6346715092658997, 0.5788320899009705, 0.6675182580947876, 0.5766423344612122, 0.6930657029151917, 0.6543795466423035, 0.5295620560646057, 0.6810218691825867, 0.546350359916687, 0.5467153191566467, 0.671897828578949, 0.5737226009368896, 0.552554726600647]",0.33201163098070313,0.8224852071005917
